pl_name,pl_orbper,pl_rade,st_teff,st_rad,sy_snum,sy_pnum,disc_year,discoverymethod,target_confirmed
Kepler-732 b,9.467814048,2.08,3581.0,0.44,1.0,2.0,2016.0,Transit,1
Kepler-1432 b,23.9107056,2.4,5898.0,1.60636,1.0,1.0,2016.0,Transit,1
GJ 238 b,1.74470021864,0.57637819,3445.0,0.426676,1.0,1.0,2024.0,Transit,1
Kepler-1321 b,11.12827427,2.4,4034.0,0.758548,1.0,3.0,2016.0,Transit,1
Kepler-625 b,7.75192755,2.4,6049.15,1.45378,1.0,2.0,2016.0,Transit,1
5515.01,8.5926333,2.4974696,5494.0,0.835682,1.0,1.0,2016.0,Transit,0
319.01,0.7135373,16.1586,4349.7,0.74,1.0,1.0,2016.0,Transit,0
Kepler-894 b,9.80314,2.46,5920.0,0.87,1.0,1.0,2016.0,Transit,1
OGLE-TR-182 b,3.9791,16.47723,5924.0,1.53,1.0,1.0,2007.0,Transit,1
HATS-9 b,1.9153196,14.42,5550.5,1.592,1.0,1.0,2015.0,Transit,1
7342.01,14.1532848,8.02091,5063.0,0.85,1.0,1.0,2016.0,Transit,0
Kepler-849 b,394.6244904,8.26,5858.0,1.886,1.0,1.0,2016.0,Transit,1
1594.01,1.51233,11.1245,9447.0,4.35,1.0,1.0,2016.0,Transit,0
Kepler-188 b,2.06190864,1.63,5622.0,1.089,1.0,2.0,2014.0,Transit,1
TOI-1696 b,2.500311,3.09,3185.0,0.2775,1.0,1.0,2022.0,Transit,1
1325.01,1.0793011,3.31116,4349.3,0.67,1.0,1.0,2016.0,Transit,0
HD 164922 b,1198.5,2.4,5393.43,1.001813,1.0,4.0,2005.0,Radial Velocity,1
TOI-270 c,5.660172,2.42,3386.0,0.38,1.0,3.0,2019.0,Transit,1
WASP-88 b,4.954,19.055,6431.0,2.08,1.0,1.0,2014.0,Transit,1
2305.01,0.918902,15.2109193,5382.0,1.1659,1.0,1.0,2016.0,Transit,0
5802.01,2.7161298,14.5541659,5962.0,1.18678,1.0,1.0,2016.0,Transit,0
1884.01,6.7822781,9.0508641,5225.0,0.882285,1.0,1.0,2016.0,Transit,0
919.01,20.0272717,23.6497441,5811.1,1.137,1.0,1.0,2016.0,Transit,0
TOI-1410.01,1.21687,3.10083009,4635.0,0.7558,1.0,2.0,2024.0,Transit,1
403.01,3.532822,13.474905,6153.0,1.25,1.0,1.0,2016.0,Transit,0
Kepler-1201 b,15.18725932,2.29,6177.0,1.24,1.0,1.0,2016.0,Transit,1
Kepler-1481 b,5.94220998,1.27,4922.0,0.795,1.0,1.0,2016.0,Transit,1
Kepler-345 c,9.387512,1.24,4401.0,0.58,1.0,2.0,2014.0,Transit,1
3025.01,3.6794732,11.3997,5823.0,1.42,1.0,1.0,2016.0,Transit,0
4894.01,3.5611222,12.6024,5260.0,1.76,1.0,1.0,2016.0,Transit,0
Kepler-297 c,74.92768653,2.4,5783.0,0.891882,1.0,3.0,2014.0,Transit,1
Kepler-411 b,3.00519286222,2.14343552,4837.0,0.731146,2.0,4.0,2013.0,Transit,1
Kepler-254 c,12.41211,2.52,5956.0,0.92,1.0,3.0,2014.0,Transit,1
4736.01,2.8564778,21.5886,5777.0,1.65,1.0,1.0,2016.0,Transit,0
582.01,3.7442007,18.117379,9988.0,4.23822,1.0,1.0,2016.0,Transit,0
HATS-34 b,2.106161,2.4,5380.0,0.98,1.0,1.0,2016.0,Transit,1
1229.01,31.8132264,21.6314984,6028.84,1.98893,1.0,1.0,2016.0,Transit,0
Kepler-200 c,10.222157,1.59,5678.0,0.944,1.0,2.0,2014.0,Transit,1
1667.01,3.32125,25.5824,7174.0,1.76,1.0,1.0,2016.0,Transit,0
272.01,3.3098458,12.4316228,4953.0,0.858619,1.0,1.0,2016.0,Transit,0
3015.01,4.2745762,10.7453,6375.0,1.79,1.0,1.0,2016.0,Transit,0
7373.01,7.5414411,13.0053,5649.1,0.96,1.0,1.0,2016.0,Transit,0
6393.01,9.5315703,2.62547,5022.0,0.77,1.0,1.0,2016.0,Transit,0
5001.01,5.069043,13.2155,6763.0,1.51,1.0,1.0,2016.0,Transit,0
4317.01,358.2825093,3.8800495,4354.29,0.865987,1.0,1.0,2016.0,Transit,0
K2-68 b,8.05423,1.73,5550.5,0.655,1.0,1.0,2016.0,Transit,1
5872.01,2.2425137,6.01656,6032.0,1.14,1.0,1.0,2016.0,Transit,0
K2-266 d,14.697,2.93,4285.0,0.703,2.0,4.0,2018.0,Transit,1
Kepler-356 c,13.12162167,2.4,6018.64,1.56422,1.0,2.0,2014.0,Transit,1
TOI-942 c,10.1605,4.793,4969.0,0.893,1.0,2.0,2020.0,Transit,1
Kepler-1327 b,14.88794229,2.4,5718.08,1.06231,1.0,1.0,2016.0,Transit,1
Kepler-1197 b,2.03231845,1.15,4555.0,0.638,1.0,1.0,2016.0,Transit,1
525.01,14.8608019,4.4404093,7064.0,1.62231,1.0,1.0,2016.0,Transit,0
932.02,7.9856481,1.70724,4444.0,0.73,1.0,1.0,2016.0,Transit,0
2459.01,19.1047019,2.9365337,4195.0,0.675093,1.0,1.0,2016.0,Transit,0
974.01,2.8259491,8.56637,8192.0,1.84,1.0,1.0,2016.0,Transit,0
6257.01,6.5452014,2.5553163,6353.0,1.31864,1.0,1.0,2016.0,Transit,0
Kepler-1175 b,37.94523,3.5,5866.0,0.89,1.0,1.0,2016.0,Transit,1
7420.01,25.5249554,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,0
Kepler-166 c,34.25951372,2.73,5350.0,0.83,1.0,3.0,2014.0,Transit,1
HD 231701 b,141.60001,2.4,6167.0,1.42,1.0,1.0,2007.0,Radial Velocity,1
TOI-1859 b,63.48347,9.75181321,6341.0,1.36,1.0,1.0,2023.0,Transit,1
508.01,4.6117328,18.7958,7346.0,1.67,1.0,1.0,2016.0,Transit,0
Kepler-914 b,4.40966548,1.38,5877.0,1.15,1.0,1.0,2016.0,Transit,1
K2-13 b,39.91488,1.89,5698.0,0.78,1.0,1.0,2015.0,Transit,1
2852.01,0.400777,10.0625,5635.0,2.07,1.0,1.0,2016.0,Transit,0
1940.01,3.4158668,19.3376794,5986.0,2.19052,1.0,1.0,2016.0,Transit,0
Kepler-922 b,0.938466959,2.4,5568.88,0.921458,1.0,1.0,2016.0,Transit,1
283.01,17.6174652,2.01411,5250.0,0.81,1.0,1.0,2016.0,Transit,0
Kepler-319 d,31.7821117,2.08,5527.0,0.88,1.0,3.0,2014.0,Transit,1
5694.01,1.1544795,16.9317,3543.0,0.62,1.0,1.0,2016.0,Transit,0
HD 94890 b,824.61,2.4,4867.0,10.71,1.0,2.0,2025.0,Radial Velocity,1
4689.01,2.4337374,8.67796,4294.3,0.74,1.0,1.0,2016.0,Transit,0
K2-111 c,15.6805,2.4,5775.0,1.25,1.0,2.0,2020.0,Radial Velocity,1
613.01,0.7784962,9.22083,4949.2,2.19,1.0,1.0,2016.0,Transit,0
6185.01,6.3720834,12.1724,6390.0,1.5,1.0,1.0,2016.0,Transit,0
307.01,6.1668344,17.0195741,5747.0,1.2815599,1.0,1.0,2016.0,Transit,0
4720.01,3.7810832,15.3456,6364.0,1.59,1.0,1.0,2016.0,Transit,0
2104.04,1.9803146,1.16969,4907.0,0.72,1.0,1.0,2016.0,Transit,0
Kepler-353 c,8.41100287,1.76,3903.0,0.523,2.0,2.0,2014.0,Transit,1
814.01,7.21048,3.7188,5920.4,2.14,1.0,1.0,2016.0,Transit,0
TOI-1266 c,18.80151,1.56,3600.0,0.42,1.0,3.0,2020.0,Transit,1
TOI-2768 b,1.50801,2.63,4008.0,0.657,1.0,1.0,2024.0,Transit,1
Kepler-1350 c,1.766789509,1.4,3698.0,0.444,1.0,2.0,2016.0,Transit,1
TRAPPIST-1 h,18.772866,0.755,2566.0,0.1192,1.0,7.0,2017.0,Transit,1
4244.01,1.8665254,10.2057,6310.3,1.61,1.0,1.0,2016.0,Transit,0
7110.01,8.8182594,13.1872,6052.0,1.84,1.0,1.0,2016.0,Transit,0
Kepler-1909 b,2.39161966,2.4,4962.52,0.696842,1.0,1.0,2021.0,Transit,1
Kepler-1108 b,4.51005748,1.39,5559.0,0.806,1.0,1.0,2016.0,Transit,1
4331.01,2.9034242,6.62177,5992.0,2.25,1.0,1.0,2016.0,Transit,0
GJ 667 C f,39.026,2.4,3350.0,0.95,3.0,5.0,2013.0,Radial Velocity,1
Kepler-59 b,11.8691507,1.02,6305.0,1.011,1.0,2.0,2012.0,Transit,1
5399.01,4.0625969,3.70815,6629.0,2.09,1.0,1.0,2016.0,Transit,0
125.02,9.1549418,2.62011,5154.0,0.85,1.0,1.0,2016.0,Transit,0
Kepler-182 c,20.68422311,3.69,6215.0,1.145,1.0,2.0,2014.0,Transit,1
Kepler-33 f,41.02902,4.46,5904.0,1.82,1.0,5.0,2011.0,Transit,1
TOI-4600 c,482.8191,6.90877517,5073.0,0.831915,1.0,2.0,2023.0,Transit,1
3036.01,0.3859142,7.76491,6721.0,1.05,1.0,1.0,2016.0,Transit,0
4210.01,1.0754208,9.41227,4614.0,1.17,1.0,1.0,2016.0,Transit,0
HD 141004 b,15.5083,2.4,5885.38,1.389372,1.0,1.0,2021.0,Radial Velocity,1
TOI-1296 b,3.9443728,2.4,5603.0,1.664,1.0,1.0,2021.0,Transit,1
6421.01,3.750778,17.4249,6751.0,1.54,1.0,1.0,2016.0,Transit,0
5367.01,1.6649585,10.3733412,6155.0,1.05799,1.0,1.0,2016.0,Transit,0
HD 205739 b,279.8,2.4,6176.0,1.33,1.0,1.0,2008.0,Radial Velocity,1
Kepler-1619 b,23.6225913,1.077,5650.0,1.429,1.0,1.0,2016.0,Transit,1
WASP-22 b,3.53273064,13.439591,6153.0,1.255,1.0,1.0,2010.0,Transit,1
K2-47 b,31.6372,1.89,5054.0,0.76,1.0,1.0,2016.0,Transit,1
5696.02,32.429738,2.6538,5271.0,0.83,1.0,1.0,2016.0,Transit,0
5992.01,8.0276821,11.980977,5368.0,1.12772,1.0,1.0,2016.0,Transit,0
Kepler-433 b,5.3340867,8.1,6045.0,1.14,1.0,1.0,2015.0,Transit,1
3816.01,1.0358225,10.1292,6180.0,1.14,1.0,1.0,2016.0,Transit,0
Kepler-1920 b,30.2541186,2.8,6277.0,1.161,1.0,1.0,2021.0,Transit,1
Kepler-653 b,14.70748976,1.75,5665.0,1.095,1.0,2.0,2016.0,Transit,1
3797.01,17.6229161,11.2819,5973.8,1.21,1.0,1.0,2016.0,Transit,0
HD 99492 c,95.233,2.4,4929.0,0.95,2.0,2.0,2023.0,Radial Velocity,1
560.02,18.8792871,1.99787,4695.0,0.63,1.0,1.0,2016.0,Transit,0
HD 154672 b,163.967,2.4,5655.0,1.44,1.0,1.0,2008.0,Radial Velocity,1
558.01,14.5728985,13.5300683,6025.8,1.76095,1.0,1.0,2016.0,Transit,0
6481.01,6.2796518,6.38573,5159.0,0.9,1.0,1.0,2016.0,Transit,0
K2-395 b,4.803352,2.597,5007.0,0.783,1.0,2.0,2022.0,Transit,1
Kepler-80 f,0.986787059,1.0,4040.0,0.57,1.0,6.0,2016.0,Transit,1
KOI-142 c,22.267161,2.4,5550.5,0.95,1.0,3.0,2013.0,Transit Timing Variations,1
4929.01,2.5547255,13.5829,4956.0,0.99,1.0,1.0,2016.0,Transit,0
Kepler-1987 d,5.644914154,2.66,4769.0,0.714,1.0,4.0,2023.0,Transit,1
K2-36 c,5.34059,2.8,4924.0,0.74,1.0,2.0,2016.0,Transit,1
K2-280 b,19.895202,7.67,5742.0,1.28,1.0,1.0,2018.0,Transit,1
2621.01,2.4125012,13.7942,6190.0,1.22,1.0,1.0,2016.0,Transit,0
1224.01,4.1782656,2.1023854,3442.0,0.404403,1.0,1.0,2016.0,Transit,0
HD 206610 b,610.0,2.4,4890.0,4.92,1.0,1.0,2009.0,Radial Velocity,1
6198.01,3.6166109,14.0162,8143.0,1.85,1.0,1.0,2016.0,Transit,0
Kepler-588 b,4.221625357,2.59,6123.0,0.987,1.0,1.0,2016.0,Transit,1
3950.01,3.4488281,15.6361,5994.0,1.27,1.0,1.0,2016.0,Transit,0
6315.01,4.4532909,13.8211,5613.0,2.97,1.0,1.0,2016.0,Transit,0
6151.01,1.4354814,7.06395,6008.0,2.27,1.0,1.0,2016.0,Transit,0
4069.01,2.7240303,10.9383,5366.0,0.93,1.0,1.0,2016.0,Transit,0
1311.01,6.1406417,26.5174686,8298.0,1.87493,1.0,1.0,2016.0,Transit,0
HD 117207 b,2597.0,2.4,5724.0,0.95,1.0,1.0,2004.0,Radial Velocity,1
2499.01,2.5574812,17.7879,5844.0,1.13,1.0,1.0,2016.0,Transit,0
Kepler-1965 b,41.86869812,1.35415138,5852.0,0.837,1.0,1.0,2021.0,Transit,1
3706.01,4.3701795,15.4523265,6647.1,1.23067,1.0,1.0,2016.0,Transit,0
579.01,1.6843068,14.0651,4959.7,4.94,1.0,1.0,2016.0,Transit,0
Kepler-603 c,127.909809185,2.4,5825.0,1.54113,1.0,3.0,2016.0,Transit,1
Kepler-9 b,19.270825843,7.74,5779.0,0.956,1.0,3.0,2010.0,Transit,1
1862.01,5.6442112,11.4462895,6310.0,1.63591,1.0,1.0,2016.0,Transit,0
K2-60 b,3.0026215,14.0672,5630.0,1.45,1.0,1.0,2016.0,Transit,1
2184.01,6.9067868,13.4176028,5731.8,3.1513801,1.0,1.0,2016.0,Transit,0
6295.01,1106.220834,14.786,6199.0,1.67,1.0,1.0,2016.0,Transit,0
Kepler-1029 b,4.417692516,1.57,4766.0,0.664,1.0,1.0,2016.0,Transit,1
WASP-48 b,2.14363,2.4,5920.0,1.58,1.0,1.0,2011.0,Transit,1
Kepler-637 b,23.20584623,2.76,6722.0,1.466,1.0,1.0,2016.0,Transit,1
5196.01,2.5677096,12.6572,5854.0,1.24,1.0,1.0,2016.0,Transit,0
K2-412 b,5.9382,2.116,5590.0,0.977,1.0,1.0,2022.0,Transit,1
3977.01,23.2547644,10.7553,5627.0,0.88,1.0,1.0,2016.0,Transit,0
HIP 54373 c,15.144,2.4,4021.0,0.95,1.0,2.0,2019.0,Radial Velocity,1
Kepler-338 d,44.4301361,2.8,5923.0,1.735,1.0,4.0,2014.0,Transit,1
6968.01,2.3475051,5.4152906,5924.0,1.20432,1.0,1.0,2016.0,Transit,0
LHS 475 b,2.02910665243,1.04079541,3194.0,0.287497,1.0,1.0,2023.0,Transit,1
K2-32 b,17.97586029496,4.78034841,5274.0,0.851795,2.0,4.0,2016.0,Transit,1
HD 111591 b,1056.4,2.4,4884.0,8.03,1.0,1.0,2017.0,Radial Velocity,1
5916.01,2.3682389,10.9197,3504.0,0.49,1.0,1.0,2016.0,Transit,0
1080.01,3.9652485,1.2305102,3296.0,0.199988,1.0,1.0,2016.0,Transit,0
172.01,9.47686,9.80856,5801.8,1.79,1.0,1.0,2016.0,Transit,0
6554.01,2.6141047,3.60255,5650.0,1.46,1.0,1.0,2016.0,Transit,0
5613.01,12.782983,9.1313,5594.0,0.97,1.0,1.0,2016.0,Transit,0
Kepler-55 b,27.9537959,3.35,4505.0,0.658,1.0,5.0,2012.0,Transit,1
HD 105618 b,10.02245,2.4,5550.5,0.95,1.0,2.0,2022.0,Radial Velocity,1
HD 13931 b,4449.0,2.4,5829.0,0.95,1.0,1.0,2009.0,Radial Velocity,1
5390.01,15.0619708,4.687483,5441.34,0.890607,1.0,1.0,2016.0,Transit,0
Kepler-1401 b,11.20066445,1.68,5964.0,1.1,1.0,1.0,2016.0,Transit,1
M62H b,0.132935028,2.4,5550.5,0.95,1.0,1.0,2024.0,Pulsar Timing,1
Kepler-654 b,13.72446,2.76,6029.0,1.56,1.0,1.0,2016.0,Transit,1
K2-89 b,1.095962,0.617,5550.5,0.318,1.0,1.0,2016.0,Transit,1
4575.01,27.9815639,2.85252,5905.0,1.16,1.0,1.0,2016.0,Transit,0
118.01,6.0344667,4.44029,5586.0,1.05,1.0,1.0,2016.0,Transit,0
4532.01,5.8176452,11.6459,5633.4,1.22,1.0,1.0,2016.0,Transit,0
3530.01,1.3570332,2.4,12679.0,0.95,1.0,1.0,2016.0,Transit,0
HAT-P-25 b,3.65281591,2.4,5610.0,0.907682,1.0,1.0,2010.0,Transit,1
4886.01,3.251249,19.6899,6951.0,1.66,1.0,1.0,2016.0,Transit,0
Kepler-1247 b,13.71218522,2.4,5326.0,0.789254,1.0,1.0,2016.0,Transit,1
HD 135694 b,15.92346,2.5320132,5698.0,1.0726,1.0,1.0,2023.0,Transit,1
HAT-P-52 b,2.7535953,11.309881,5131.0,0.893,1.0,1.0,2015.0,Transit,1
3408.01,15.8346011,16.7304,5713.1,1.09,1.0,1.0,2016.0,Transit,0
2061.01,1.45655,1.83776,4475.0,0.7,1.0,1.0,2016.0,Transit,0
Kepler-1395 b,3.78470649,1.18,6461.0,1.95,1.0,1.0,2016.0,Transit,1
828.01,5.3220505,17.1038087,6030.0,1.95757,1.0,1.0,2016.0,Transit,0
599.01,0.82967,20.1053,6991.1,2.65,1.0,1.0,2016.0,Transit,0
2779.01,2.9038027,13.4427,6570.0,1.51,1.0,1.0,2016.0,Transit,0
711.01,18.3841259,2.1505216,4356.0,0.681407,1.0,1.0,2016.0,Transit,0
7047.01,5.2729668,2.56914,5294.0,0.81,1.0,1.0,2016.0,Transit,0
2469.01,2.3767548,23.4044,6931.0,2.57,1.0,1.0,2016.0,Transit,0
5761.01,19.5422056,5.05981,5221.0,0.77,1.0,1.0,2016.0,Transit,0
707.01,52.7993058,2.3982714,5409.22,1.02101,1.0,1.0,2016.0,Transit,0
5958.01,2.3062125,2.0651033,5816.0,0.963996,1.0,1.0,2016.0,Transit,0
Kepler-291 b,3.546531809,2.18,5993.0,0.986,1.0,2.0,2014.0,Transit,1
Kepler-1839 b,5.05661845,1.19,5926.0,0.939,1.0,1.0,2021.0,Transit,1
6642.01,3.3421583,16.3017,6022.0,1.46,1.0,1.0,2016.0,Transit,0
HIP 55507 b,5138.43727,2.4,5550.5,0.95,1.0,1.0,2022.0,Radial Velocity,1
Kepler-31 c,42.63425379,2.4,6011.2,1.30436,1.0,3.0,2011.0,Transit,1
1930.01,2.8786641,12.863,6017.0,1.35,1.0,1.0,2016.0,Transit,0
Kepler-78 b,0.35500744,1.1209,5089.0,0.75,2.0,1.0,2013.0,Transit,1
HIP 97233 b,1062.26506,2.4,5550.5,0.95,1.0,1.0,2014.0,Radial Velocity,1
1845.01,3.6610026,13.3480688,5271.0,0.943402,1.0,1.0,2016.0,Transit,0
699.03,672.6366236,2.9749826,6138.6,1.41864,1.0,1.0,2016.0,Transit,0
Kepler-250 d,17.64830992,2.098,5007.0,0.748,1.0,3.0,2014.0,Transit,1
HD 21693 b,22.6786,2.4,5430.0,0.95,1.0,2.0,2019.0,Radial Velocity,1
2474.01,4.278752,5.33342,4971.0,3.5,1.0,1.0,2016.0,Transit,0
3782.01,10.3918699,13.0244,6683.0,1.69,1.0,1.0,2016.0,Transit,0
1612.01,2.8641388,15.5276,6082.0,1.53,1.0,1.0,2016.0,Transit,0
Kepler-1421 b,6.9131112,0.71,6540.0,1.151,1.0,1.0,2016.0,Transit,1
4571.01,30.3599812,11.2141216,4815.0,0.795118,1.0,1.0,2016.0,Transit,0
Kepler-191 d,5.945041017,2.26,5275.0,0.787,1.0,3.0,2016.0,Transit,1
PSR J2322-2650 b,0.322963997,2.4,5550.5,0.95,1.0,1.0,2017.0,Pulsar Timing,1
K2-74 b,19.565557,2.95906745,5929.0,1.086156,1.0,1.0,2016.0,Transit,1
2998.01,1.5297119,9.91839,6683.0,2.05,1.0,1.0,2016.0,Transit,0
1214.01,19.1807264,2.4311768,5262.4,0.937973,1.0,1.0,2016.0,Transit,0
7052.01,2.8862017,1.71911,4269.0,0.64,1.0,1.0,2016.0,Transit,0
2227.01,4.2217717,2.81922,5763.48,1.21,1.0,1.0,2016.0,Transit,0
2737.01,3.3328544,13.2674,6272.0,2.91,1.0,1.0,2016.0,Transit,0
5123.01,3.2810299,2.5044826,4783.6,0.735345,1.0,1.0,2016.0,Transit,0
Kapteyn c,121.54,2.4,3550.0,0.291,1.0,1.0,2014.0,Radial Velocity,1
Kepler-1866 b,11.6601366,1.68,6089.0,1.024,1.0,1.0,2021.0,Transit,1
2811.01,5.5553784,13.2411,8058.0,3.79,1.0,1.0,2016.0,Transit,0
HD 73344 d,5823.0,2.4,6148.0,1.22,1.0,3.0,2025.0,Radial Velocity,1
HD 94890 c,2492.19,2.4,4867.0,10.71,1.0,2.0,2025.0,Radial Velocity,1
CoRoT-24 b,5.1134,3.7,4950.0,0.86,1.0,2.0,2014.0,Transit,1
1117.01,2.2281625,2.56778,5731.0,1.02,1.0,1.0,2016.0,Transit,0
K2-201 b,1.059806,1.47,5550.5,0.92,1.0,2.0,2018.0,Transit,1
Kepler-188 c,5.996557,3.2,6008.0,1.12,1.0,2.0,2014.0,Transit,1
2957.01,1.5314941,24.932622,6650.0,1.27101,1.0,1.0,2016.0,Transit,0
HD 143361 b,1039.15,2.4,5507.0,0.916,1.0,1.0,2008.0,Radial Velocity,1
1191.01,15.7335693,24.3218,6800.0,2.21,1.0,1.0,2016.0,Transit,0
2798.01,3.994474,18.9963,5931.0,1.61,1.0,1.0,2016.0,Transit,0
5338.01,2.6429687,13.9715,5439.0,1.01,1.0,1.0,2016.0,Transit,0
HD 67087 c,2374.0,2.4,6330.0,1.55,1.0,2.0,2015.0,Radial Velocity,1
5335.01,3.6139919,4.08922,5427.0,0.92,1.0,1.0,2016.0,Transit,0
645.01,1.8361503,22.5152,5710.5,2.43,1.0,1.0,2016.0,Transit,0
Kepler-599 b,15.65563866,2.55,5185.0,0.837,1.0,1.0,2016.0,Transit,1
TOI-1117 c,4.579,2.4,5635.0,1.05,1.0,3.0,2025.0,Radial Velocity,1
Kepler-272 c,6.0573316503,2.4,5528.34,1.17661,1.0,3.0,2014.0,Transit,1
4939.01,9.1717558,7.49243,7513.5,1.08,1.0,1.0,2016.0,Transit,0
7175.01,2.9944941,15.498003,7465.0,3.0202899,1.0,1.0,2016.0,Transit,0
Kepler-735 b,11.5151598863,2.4,4929.0,0.756226,1.0,1.0,2016.0,Transit,1
Kepler-691 b,8.11,2.25,5550.5,0.95,1.0,1.0,2016.0,Transit,1
HD 165155 b,434.5,2.4,5426.0,0.95,1.0,1.0,2016.0,Radial Velocity,1
5967.01,15.343585,3.32532,5758.0,0.99,1.0,1.0,2016.0,Transit,0
106.01,2.8493825,16.3869,6900.0,1.77,1.0,1.0,2016.0,Transit,0
945.01,0.9298045,4.60146,7019.0,1.65,1.0,1.0,2016.0,Transit,0
2978.01,4.3497551,7.82395,5667.3,1.88,1.0,1.0,2016.0,Transit,0
GJ 9714 b,19240.75467,2.4,5550.5,0.95,1.0,1.0,2022.0,Radial Velocity,1
Kepler-1551 b,24.4973698,2.56,6362.0,1.144,1.0,1.0,2016.0,Transit,1
6870.01,6.6968572,3.89953,6466.5,1.8,1.0,1.0,2016.0,Transit,0
GJ 273 b,18.6498,2.4,3382.0,0.293,1.0,2.0,2017.0,Radial Velocity,1
K2-212 b,9.7954,2.39257704,4349.0,0.598075,1.0,1.0,2018.0,Transit,1
3453.01,4.3618031,12.1596,6126.0,2.21,1.0,1.0,2016.0,Transit,0
4299.01,6.6019866,3.55715,6758.0,1.45,1.0,1.0,2016.0,Transit,0
Kepler-1906 b,7.36272124,1.86,5868.0,0.894,1.0,1.0,2021.0,Transit,1
TOI-2141 b,18.2616878,2.85973,5674.0,0.94,1.0,3.0,2023.0,Transit,1
WASP-18 c,2.1558,2.4,6400.0,1.23,2.0,2.0,2019.0,Transit Timing Variations,1
Kepler-1852 b,7.970940113,1.88610592,5237.0,0.826,1.0,1.0,2021.0,Transit,1
TOI-4515 b,15.266446,12.17,5433.0,0.86,1.0,1.0,2024.0,Transit,1
7218.01,4.9030173,11.3707,5663.0,1.64,1.0,1.0,2016.0,Transit,0
K2-317 b,6.22,2.93,3387.0,0.379,1.0,1.0,2020.0,Transit,1
Kepler-351 b,37.0548569,2.54,5225.0,0.78,1.0,3.0,2014.0,Transit,1
5940.01,2.8534013,11.4232,3662.0,0.52,1.0,1.0,2016.0,Transit,0
TOI-1298 b,4.537164,9.42675277,5889.0,1.412,1.0,1.0,2021.0,Transit,1
Kepler-1119 b,8.3265153,1.68,6057.0,1.0,1.0,1.0,2016.0,Transit,1
HATS-59 c,1422.0,2.4,5670.0,1.036,1.0,2.0,2018.0,Radial Velocity,1
3204.01,4.0446543,2.4,5172.7,0.95,1.0,1.0,2016.0,Transit,0
Kepler-973 b,49.60777992,2.4,5200.66,0.828814,1.0,1.0,2016.0,Transit,1
5449.01,2.5444539,12.5904,6171.0,1.77,1.0,1.0,2016.0,Transit,0
4695.01,35.7861915,13.2073,5755.0,0.85,1.0,1.0,2016.0,Transit,0
HD 95544 b,2172.0,2.4,5722.0,1.088,1.0,1.0,2021.0,Radial Velocity,1
Kepler-1020 b,96.91519761,2.4,5238.53,0.734936,1.0,1.0,2016.0,Transit,1
Kepler-505 b,27.52194772,2.4,3861.0,0.645558,1.0,1.0,2016.0,Transit,1
Kepler-1275 b,3.656953,1.22,6269.0,1.04,1.0,1.0,2016.0,Transit,1
K2-152 b,32.6479,2.29,4044.0,0.61,1.0,1.0,2018.0,Transit,1
5502.01,11.6260799,4.02844,6317.0,1.32,1.0,1.0,2016.0,Transit,0
LP 791-18 c,4.98991757887,2.9858436,2940.0,0.17143,1.0,3.0,2019.0,Transit,1
WASP-171 b,3.8186244,10.98482,5965.0,1.637,1.0,1.0,2019.0,Transit,1
70 Vir b,116.69335,2.4,5481.86,1.921943,1.0,1.0,1996.0,Radial Velocity,1
2607.01,2.2338786,3.1159001,6422.3,1.65992,1.0,1.0,2016.0,Transit,0
TOI-6008 b,0.85737269789,1.24654784,3098.0,0.235048,1.0,1.0,2024.0,Transit,1
3980.01,3.6089193,17.0677,5854.0,1.63,1.0,1.0,2016.0,Transit,0
5003.01,4.4540914,12.2601,6188.0,1.13,1.0,1.0,2016.0,Transit,0
1098.01,10.1826983,3.0538057,6153.0,1.14582,1.0,1.0,2016.0,Transit,0
Kepler-314 c,5.96040108,2.75,5421.0,0.87,1.0,2.0,2014.0,Transit,1
Kepler-153 c,46.9025112,2.5,5402.0,0.865,1.0,2.0,2014.0,Transit,1
TOI-5005 b,6.3085044,6.25,5749.0,0.93,1.0,1.0,2024.0,Transit,1
DMPP-1 b,18.57,2.4,6196.0,1.26,1.0,4.0,2019.0,Radial Velocity,1
TOI-3364 b,5.8768918,12.22899794,5706.0,1.419,1.0,1.0,2023.0,Transit,1
Kepler-186 d,13.343025,1.81,4031.0,0.523,1.0,5.0,2014.0,Transit,1
1799.01,7.093853,1.6277147,5690.0,0.956941,1.0,1.0,2016.0,Transit,0
1389.01,3.062624,2.4,5086.8,0.95,1.0,1.0,2016.0,Transit,0
813.01,83.8962434,7.2168832,5823.7,2.04354,1.0,1.0,2016.0,Transit,0
PSR J1719-1438 b,0.090706293,2.4,4500.0,0.95,1.0,1.0,2011.0,Pulsar Timing,1
Kepler-183 b,5.6879831,2.19,5888.0,0.944,1.0,2.0,2014.0,Transit,1
3741.01,2.0449545,18.9624,5086.8,0.97,1.0,1.0,2016.0,Transit,0
HAT-P-63 b,3.37774192505,13.62393371,5080.0,1.0408,1.0,1.0,2021.0,Transit,1
2016.02,2.4590369,2.74738,5175.0,0.84,1.0,1.0,2016.0,Transit,0
497.01,2.974175,3.756355,3333.0,0.302,1.0,1.0,2016.0,Transit,0
Kepler-319 b,4.36273233,1.76,5527.0,0.88,1.0,3.0,2014.0,Transit,1
Kepler-141 b,3.10763873,16.16,4173.0,18.939,1.0,2.0,2014.0,Transit,1
