pl_name,pl_orbper,pl_rade,st_teff,st_rad,sy_snum,sy_pnum,disc_year,discoverymethod,target_confirmed
5878.01,3.4363074,14.7953,5213.0,0.85,1.0,1.0,2016.0,Transit,0
Kepler-258 b,13.19722,4.06,4942.0,0.915,1.0,2.0,2014,Transit,1
3722.01,1.0788649,18.4561494,4920.0,1.31,1.0,1.0,2016.0,Transit,0
5422.01,5.3767997,10.5654196,5663.5,1.57294,1.0,1.0,2016.0,Transit,0
Kepler-326 b,2.248,3.03,5552.0,1.593,1.0,3.0,2014,Transit,1
7217.01,3.9859545,13.1539,5566.0,1.71,1.0,1.0,2016.0,Transit,0
b Cen AB b,1790000.0,2.44,5552.0,0.95,2.0,1.0,2021,Imaging,1
Kepler-910 b,2.364369015,0.82,6230.0,1.5,1.0,1.0,2016,Transit,1
K2-35 b,2.3996463,1.52,4326.0,0.67,1.0,2.0,2016,Transit,1
HD 176986 c,16.8191,2.44,4931.0,0.782,1.0,2.0,2017,Radial Velocity,1
6602.01,1.5840089,5.90757,5188.0,1.72,1.0,1.0,2016.0,Transit,0
Kepler-1295 b,3.81371974,1.5,5561.0,0.836,1.0,1.0,2016,Transit,1
4628.01,6.32668,2.2901554,5673.0,0.975383,1.0,1.0,2016.0,Transit,0
Kepler-328 b,34.921,2.3,5552.0,1.06,1.0,2.0,2013,Transit,1
6097.01,1.1256838,10.2362,7433.0,1.85,1.0,1.0,2016.0,Transit,0
3484.01,5.1890769,15.2719,6195.0,1.81,1.0,1.0,2016.0,Transit,0
2597.01,3.6039259,9.20389,7080.0,3.05,1.0,1.0,2016.0,Transit,0
6517.01,2.6185048,6.08823,6478.0,1.04,1.0,1.0,2016.0,Transit,0
Kepler-60 c,8.91902447,2.089,5834.0,1.433,1.0,3.0,2012,Transit,1
Kepler-1298 b,7.12811928,1.494,6238.0,2.201,1.0,1.0,2016,Transit,1
4568.01,14.0063765,2.26316,5899.0,1.33,1.0,1.0,2016.0,Transit,0
LSPM J2116+0234 b,14.4399,2.44,3475.0,0.431,1.0,1.0,2019,Radial Velocity,1
2205.01,0.8891483,14.8249782,3653.0,0.649887,1.0,1.0,2016.0,Transit,0
2204.01,2.2250514,10.0926189,5103.0,0.883426,1.0,1.0,2016.0,Transit,0
GJ 682 c,57.32,2.44,3028.0,0.95,1.0,2.0,2014,Radial Velocity,1
2342.01,3.9471567,3.86968,4794.0,0.84,1.0,1.0,2016.0,Transit,0
4991.01,0.7702101,13.5452,3601.0,0.68,1.0,1.0,2016.0,Transit,0
6221.01,9.8326403,6.80252,5966.4,1.41,1.0,1.0,2016.0,Transit,0
2525.01,23.3418536,9.7267129,4944.0,0.824284,1.0,1.0,2016.0,Transit,0
6574.01,13.0953097,8.3339,6103.0,1.54,1.0,1.0,2016.0,Transit,0
5354.01,4.7949288,12.1728,5850.0,1.41,1.0,1.0,2016.0,Transit,0
Kepler-1731 b,21.76129394,2.416,4925.0,0.702,1.0,1.0,2021,Transit,1
HIP 34222 b,159.986,2.44,5552.0,0.95,1.0,1.0,2021,Radial Velocity,1
Kepler-452 b,384.843022,1.13,5578.0,0.794,1.0,1.0,2015,Transit,1
TYC 3667-1280-1 b,26.468,2.44,5130.0,6.26,1.0,1.0,2016,Radial Velocity,1
3793.01,3.2551315,17.8868067,6433.0,1.3329901,1.0,1.0,2016.0,Transit,0
HD 5583 b,139.35,2.44,4830.0,9.09,1.0,1.0,2016,Radial Velocity,1
Kepler-1008 b,12.4393133637,2.44,5066.94,0.724115,2.0,1.0,2016,Transit,1
2935.01,5.5698287,13.1629,5751.6,1.22,1.0,1.0,2016.0,Transit,0
5008.01,2.7702532,10.2658,5183.0,0.94,1.0,1.0,2016.0,Transit,0
4429.01,3.4505658,12.8140087,5402.0,1.04301,1.0,1.0,2016.0,Transit,0
HD 66141 b,480.5,2.44,4323.0,21.4,1.0,1.0,2012,Radial Velocity,1
3661.01,2.6480838,2.44,5552.0,0.95,1.0,1.0,2016.0,Transit,0
K2-388 b,6.339069,3.66,5367.0,0.897,1.0,1.0,2022,Transit,1
TOI-4641 b,22.09341,8.18255591,6560.0,1.72,1.0,1.0,2023,Transit,1
2248.01,62.1624516,10.3408,7546.0,1.66,1.0,1.0,2016.0,Transit,0
1394.01,2.958148,4.47387,6294.0,1.58,1.0,1.0,2016.0,Transit,0
Kepler-311 b,9.1761223983,2.44,5841.2,1.2198,1.0,3.0,2014,Transit,1
TOI-2537 c,1920.0,2.44,4870.0,0.771,1.0,2.0,2024,Radial Velocity,1
2164.01,1.09333,12.2642,5274.0,3.39,1.0,1.0,2016.0,Transit,0
688.01,6.8787507,3.45801,6636.0,1.98,1.0,1.0,2016.0,Transit,0
5275.01,12.5951009,8.14346,5251.0,1.09,1.0,1.0,2016.0,Transit,0
HD 51608 b,14.0726,2.44,5358.0,0.95,1.0,2.0,2019,Radial Velocity,1
Kepler-669 b,4.125546869,4.46,6174.0,1.103,1.0,1.0,2016,Transit,1
Kepler-81 d,20.83766355,1.02,3896.0,0.52,1.0,3.0,2014,Transit,1
2437.01,5.1660127,4.1062551,5927.0,1.11457,1.0,1.0,2016.0,Transit,0
4350.01,4.8759656,1.4450569,5937.0,1.1487499,1.0,1.0,2016.0,Transit,0
1124.01,3.5187707,14.0061,6690.0,1.49,1.0,1.0,2016.0,Transit,0
Kepler-845 b,0.927859821,2.04,4913.0,0.75,1.0,1.0,2016,Transit,1
1238.02,0.7645807,1.2407226,3853.0,0.62326,1.0,1.0,2016.0,Transit,0
Kepler-84 b,8.72585936,3.03,6039.0,1.11,1.0,5.0,2012,Transit,1
Kepler-418 c,12.21829987,5.22108654,5822.0,1.081,1.0,2.0,2021,Transit,1
K2-17 b,17.968216,2.15,4151.0,0.63,1.0,1.0,2015,Transit,1
Kepler-1319 b,2.89,1.28,5552.0,0.95,2.0,1.0,2016,Transit,1
4779.01,10.7490194,11.4707,5424.0,1.14,1.0,1.0,2016.0,Transit,0
3291.01,9.0653768,9.03928,5302.0,0.95,1.0,1.0,2016.0,Transit,0
Kepler-484 b,10.0455669168,2.44,5601.0,0.909065,1.0,1.0,2016,Transit,1
Kepler-1003 b,3.554856915,1.3,6068.0,0.829,1.0,1.0,2016,Transit,1
6067.01,87.2129046,2.89746,6236.0,1.22,1.0,1.0,2016.0,Transit,0
K2-381 c,16.034656,2.0,4473.0,0.675,1.0,3.0,2022,Transit,1
HIP 109600 b,232.08,2.44,5530.0,0.95,2.0,1.0,2016,Radial Velocity,1
Kepler-306 d,17.32673524,2.44,4948.0,0.792763,1.0,4.0,2014,Transit,1
K2-44 b,5.656256,2.08,5840.0,1.03,1.0,1.0,2016,Transit,1
4603.01,7.2455997,14.2395,6169.1,2.68,1.0,1.0,2016.0,Transit,0
TOI-1294 b,3.915292,10.12369881,5718.0,1.5566,1.0,2.0,2024,Transit,1
HD 134606 b,12.089,2.44,5576.0,1.158,1.0,5.0,2024,Radial Velocity,1
HD 115404 A b,10.49488,2.44,5552.0,0.95,1.0,2.0,2022,Radial Velocity,1
3039.01,3.412893,14.5305,5691.0,1.13,1.0,1.0,2016.0,Transit,0
Kepler-1498 b,48.0506878,2.36,5332.0,1.453,1.0,1.0,2016,Transit,1
TOI-5713 b,10.44198961033,1.8605473,3271.0,0.292425,1.0,1.0,2024,Transit,1
6529.01,7.4476397,2.1911,4526.0,0.73,1.0,1.0,2016.0,Transit,0
Kepler-1800 b,4.56204856,0.852,5330.0,0.932,1.0,1.0,2021,Transit,1
Kepler-993 b,22.08551599,3.34,3828.0,0.565,1.0,1.0,2016,Transit,1
243.01,3.4373093,25.668105,6046.0,1.94932,1.0,1.0,2016.0,Transit,0
2911.01,1.7701321,10.9547,4430.1,0.77,1.0,1.0,2016.0,Transit,0
1134.01,18.6922101,18.1458,6277.0,1.65,1.0,1.0,2016.0,Transit,0
WASP-183 b,4.11177308956,15.41128052,5424.8,0.916164,1.0,1.0,2019,Transit,1
600.01,4.3652608,2.44,9156.5,0.95,1.0,1.0,2016.0,Transit,0
1340.01,8.5874668,5.3744721,5929.0,0.987583,1.0,1.0,2016.0,Transit,0
4058.01,2.8668029,2.44,4871.9,0.95,1.0,1.0,2016.0,Transit,0
2000.02,3.098367,2.47118,5400.0,1.18,1.0,1.0,2016.0,Transit,0
HD 11506 d,14723.57452,2.44,5552.0,0.95,1.0,3.0,2022,Radial Velocity,1
Kepler-1014 b,16.570987792,2.44,5285.0,0.809677,1.0,1.0,2016,Transit,1
WASP-34 b,4.31768,11.209,5700.0,0.91,1.0,1.0,2010,Transit,1
3310.01,1.3828196,15.7062,6362.0,1.45,1.0,1.0,2016.0,Transit,0
KOI-94 c,10.4236368844,2.44,6184.0,1.42864,2.0,4.0,2013,Transit,1
7406.01,2.8885639,11.9765,6207.0,1.59,1.0,1.0,2016.0,Transit,0
Kepler-937 b,67.6695167903,2.44,5660.37,1.43698,1.0,2.0,2016,Transit,1
Kepler-1490 b,92.4362973,3.04,5515.0,0.87,1.0,1.0,2016,Transit,1
7400.01,1.8289577,11.0874,3835.0,0.65,1.0,1.0,2016.0,Transit,0
Kepler-1699 b,3.490785878,1.32,5496.0,0.725,1.0,1.0,2020,Transit,1
1453.01,6.5886877,2.12746,4920.0,0.71,1.0,1.0,2016.0,Transit,0
Kepler-201 b,25.6721,2.77,6133.0,1.24,1.0,2.0,2014,Transit,1
3252.01,4.3636327,9.0556,5042.0,0.87,1.0,1.0,2016.0,Transit,0
HD 48948 c,38.06,2.44,4593.0,0.679,1.0,3.0,2024,Radial Velocity,1
3820.01,5.4290781,24.5471729,6403.0,1.86967,1.0,1.0,2016.0,Transit,0
6874.01,2.668957,16.1018337,5983.3,1.19683,1.0,1.0,2016.0,Transit,0
3446.01,1.8528946,2.44,5378.5,0.95,1.0,1.0,2016.0,Transit,0
XO-4 b,4.1250828,14.91,5552.0,0.95,1.0,1.0,2010,Transit,1
1801.01,10.6439385,1.98891,3815.0,0.55,1.0,1.0,2016.0,Transit,0
V1298 Tau c,8.24892,5.15613112,5050.0,1.278,3.0,4.0,2019,Transit,1
5351.01,2.8817237,14.306,6182.0,1.64,1.0,1.0,2016.0,Transit,0
5595.01,5.9900508,4.71645,4119.0,0.74,1.0,1.0,2016.0,Transit,0
GJ 876 b,60.85,2.44,3271.0,0.352224,1.0,4.0,1998,Radial Velocity,1
HD 93963 A b,1.0376109,1.53671,5922.0,1.05,2.0,2.0,2022,Transit,1
5388.01,2.594675,1.89426,3495.0,0.31,1.0,1.0,2016.0,Transit,0
Kepler-150 f,637.2093,3.64,5528.0,0.905339,1.0,5.0,2017,Transit,1
HD 110067 b,9.113678,2.2,5266.0,0.788,3.0,6.0,2023,Transit,1
TOI-1470 c,18.08816,2.47,3709.0,0.469,1.0,2.0,2023,Transit,1
2309.01,20.2656358,4.03042,6276.1,1.37617,1.0,1.0,2016.0,Transit,0
TOI-907.01,4.58491290523,9.61588513,6272.0,2.05979,1.0,1.0,2024,Transit,1
HATS-55 b,4.2041844,2.44,5552.0,0.95,1.0,1.0,2019,Transit,1
Kepler-1151 b,65.64823592,2.44,5350.63,0.784985,1.0,1.0,2016,Transit,1
K2-5 b,5.7348462,2.4,4088.0,0.62,1.0,2.0,2015,Transit,1
5209.01,2.635737,13.8231,5900.0,0.92,1.0,1.0,2016.0,Transit,0
HD 136352 c,27.59221,2.916,5664.0,1.058,1.0,3.0,2019,Radial Velocity,1
K2-157 c,25.942,2.44,5334.0,0.86,1.0,3.0,2025,Radial Velocity,1
Kepler-1198 b,7.6847716,1.79,5725.0,1.064,1.0,1.0,2016,Transit,1
WASP-5 b,1.62843,2.44,5700.0,1.029,1.0,1.0,2008,Transit,1
4220.01,1.9138779,2.44,7246.0,0.95,1.0,1.0,2016.0,Transit,0
Kepler-1913 b,14.1959621,2.44,6005.0,0.867406,1.0,1.0,2021,Transit,1
HD 66428 b,2288.9,2.44,5647.6,1.169119,1.0,2.0,2005,Radial Velocity,1
Kepler-1485 b,19.9158863,1.41,6047.0,1.092,1.0,1.0,2016,Transit,1
4034.01,1.8020923,17.3634,5760.0,1.85,1.0,1.0,2016.0,Transit,0
TOI-1846 b,3.93067462793,1.79020058,3512.0,0.411452,1.0,1.0,2025,Transit,1
4024.01,6.3262148,12.5231,5842.0,1.9,1.0,1.0,2016.0,Transit,0
Kepler-464 b,7.256965224,3.38,5862.0,1.586,1.0,1.0,2016,Transit,1
Kepler-906 b,41.6980186,2.03,5997.0,0.971,1.0,1.0,2016,Transit,1
5393.01,30.0017176,1.82693,6194.0,1.25,1.0,1.0,2016.0,Transit,0
HD 24040 c,515.4,2.44,5776.49,1.387296,1.0,2.0,2021,Radial Velocity,1
5318.01,4.9583217,16.3815,5801.0,2.55,1.0,1.0,2016.0,Transit,0
TOI-406 c,3.307441,1.32,3392.0,0.41,1.0,2.0,2024,Transit,1
TOI-1244 b,6.4003,2.37611439,4722.0,0.7231,1.0,1.0,2024,Transit,1
GJ 887 c,21.789,2.44,3688.0,0.4712,1.0,2.0,2020,Radial Velocity,1
HD 101581 b,4.46569,0.956,4675.0,0.63,1.0,2.0,2025,Transit,1
OGLE-TR-211 b,3.67724,14.145758,6325.0,1.56,1.0,1.0,2007,Transit,1
HD 102117 b,20.67,2.44,5672.0,0.95,1.0,1.0,2005,Radial Velocity,1
3951.01,2.1861455,11.5599,5342.0,1.24,1.0,1.0,2016.0,Transit,0
KOI-984 b,4.28816271,2.44,5284.68,0.95,1.0,2.0,2022,Transit,1
TrES-4 b,3.5539268,19.447615,6200.0,1.834,2.0,1.0,2007,Transit,1
TOI-3023 b,3.9014971,16.43236571,5760.0,1.668,1.0,1.0,2023,Transit,1
Kepler-564 b,3.750832285,4.74,5776.0,0.95,1.0,1.0,2016,Transit,1
2532.01,16.7224532,9.46753,5560.0,0.88,1.0,1.0,2016.0,Transit,0
K2-278 b,3.33253,3.63,5552.0,1.766,1.0,1.0,2018,Transit,1
2637.01,0.152076,2.44,5780.0,0.95,1.0,1.0,2016.0,Transit,0
K2-353 b,15.466805,5.55,5698.0,0.99,1.0,1.0,2021,Transit,1
K2-231 b,13.84457,2.79,5552.0,1.0306,1.0,1.0,2018,Transit,1
1897.01,48.5340395,26.827,5937.0,1.03,1.0,1.0,2016.0,Transit,0
Kepler-622 b,14.28228147,1.82,4102.0,0.595,1.0,1.0,2016,Transit,1
1277.02,14.8559691,2.72638,5544.0,0.86,1.0,1.0,2016.0,Transit,0
GJ 367 c,11.5301,2.44,3522.0,0.458,1.0,3.0,2023,Radial Velocity,1
DMPP-1 d,2.882,2.44,6196.0,1.26,1.0,4.0,2019,Radial Velocity,1
HD 86226 c,3.98442,2.16,5863.0,1.053,1.0,2.0,2020,Transit,1
4043.01,5.1191172,13.0806,5926.0,1.7,1.0,1.0,2016.0,Transit,0
K2-275 c,8.4388385,2.21,4841.0,0.69,1.0,2.0,2018,Transit,1
HD 220197 b,1728.0,2.44,5683.0,0.98,1.0,1.0,2018,Radial Velocity,1
HD 70642 b,2068.0,2.44,5706.0,0.95,1.0,1.0,2003,Radial Velocity,1
4435.01,3.5256535,12.1210086,5003.05,0.783768,1.0,1.0,2016.0,Transit,0
HD 206255 b,96.045,2.44,5635.0,0.95,1.0,1.0,2019,Radial Velocity,1
696.02,3.6942604,1.0428407,3450.0,0.33819,1.0,1.0,2016.0,Transit,0
5738.02,28.5462089,2.8547322,3717.0,0.569914,1.0,1.0,2016.0,Transit,0
Kepler-864 b,5.83376197,2.98,6213.0,1.195,1.0,2.0,2016,Transit,1
Kepler-1579 b,0.849906734,2.44,5552.0,0.95,1.0,1.0,2016,Transit,1
K2-265 b,2.36840828,2.44,5394.0,0.930331,2.0,1.0,2018,Transit,1
HATS-14 b,2.76675696,2.44,5552.0,0.95,1.0,1.0,2015,Transit,1
HD 65216 b,613.1,2.44,5666.0,0.95,3.0,2.0,2003,Radial Velocity,1
3700.01,4.4184429,12.8324877,6166.0,1.11999,1.0,1.0,2016.0,Transit,0
6158.01,3.0444485,9.04276,3413.0,0.47,1.0,1.0,2016.0,Transit,0
Kepler-453 b,240.503,6.204,5527.0,0.833,2.0,1.0,2015,Transit,1
1125.01,0.7724825,4.1624907,8271.0,2.5027299,1.0,1.0,2016.0,Transit,0
7202.01,7.7600907,16.1727,5940.0,1.27,1.0,1.0,2016.0,Transit,0
Kepler-33 e,31.78476785,3.66,5900.0,1.694,1.0,5.0,2011,Transit,1
5775.01,2.4369467,7.18163,3550.0,0.41,1.0,1.0,2016.0,Transit,0
5125.01,5.909621,2.96154,6710.0,1.55,1.0,1.0,2016.0,Transit,0
393.01,2.49221,1.71311,3450.0,0.45,1.0,1.0,2016.0,Transit,0
Kepler-100 c,12.81587113,2.44,5859.0,1.5582,1.0,4.0,2014,Transit,1
Kepler-236 c,23.96793669,2.44,3840.0,0.609791,1.0,2.0,2014,Transit,1
HD 143105 b,2.1974,2.44,6380.0,0.95,1.0,1.0,2016,Radial Velocity,1
TOI-2977 b,2.3505614,13.15934334,5691.0,1.073,1.0,1.0,2023,Transit,1
K2-348 c,12.550896,2.6,5220.0,0.828,1.0,2.0,2021,Transit,1
HD 128311 b,422.0,2.44,5552.0,0.95,1.0,2.0,2002,Radial Velocity,1
2252.01,12.379649,8.6993926,6582.0,2.7841101,1.0,1.0,2016.0,Transit,0
K2-411 b,3.2141,0.9898,5711.0,1.375,1.0,1.0,2022,Transit,1
4873.01,0.8313018,6.57285,5983.0,1.1,1.0,1.0,2016.0,Transit,0
5501.01,24.166804,8.65143,5985.0,1.35,1.0,1.0,2016.0,Transit,0
3774.01,1.5970752,2.44,5552.0,0.95,1.0,1.0,2016.0,Transit,0
877.01,6.015802,13.627855,7836.0,1.59435,1.0,1.0,2016.0,Transit,0
K2-189 b,2.588309,1.52,5519.0,0.87,1.0,2.0,2018,Transit,1
903.01,7.2766004,11.5799,6266.0,2.21,1.0,1.0,2016.0,Transit,0
HD 109988 b,17132.15854,2.44,5552.0,0.95,1.0,1.0,2022,Radial Velocity,1
TOI-1798.01,8.021522331,2.448,5165.0,0.78,1.0,2.0,2024,Transit,1
Kepler-268 b,25.93416,2.9,6314.0,1.13,1.0,2.0,2014,Transit,1
5934.01,2.5505105,20.0973,6190.0,1.59,1.0,1.0,2016.0,Transit,0
1067.01,3.1316735,9.4995191,4351.0,0.76701,1.0,1.0,2016.0,Transit,0
Kepler-785 b,1.97376051,9.86,4656.0,0.618,1.0,1.0,2016,Transit,1
Kapteyn c,121.54,2.44,3550.0,0.291,1.0,1.0,2014,Radial Velocity,1
6192.01,3.563037,7.13684,4490.0,0.85,1.0,1.0,2016.0,Transit,0
Kepler-759 b,41.81287,2.4,5900.0,0.97,1.0,1.0,2016,Transit,1
TOI-216.01,34.5073,2.44,5026.0,0.838,1.0,2.0,2019,Transit,1
Kepler-1491 c,61.569765,2.44,5548.33,1.6281,1.0,2.0,2023,Transit,1
5326.01,3.133469,9.11145,6312.9,1.61,1.0,1.0,2016.0,Transit,0
Kepler-320 c,17.9346563,1.41,6412.0,1.04,1.0,2.0,2014,Transit,1
TOI-5153 b,20.9108406,11.3547,6408.0,1.38,1.0,1.0,2022,Transit,1
7113.01,4.6351977,15.825,5691.0,1.57,1.0,1.0,2016.0,Transit,0
Kepler-542 b,13.14497566,1.8,5696.0,1.001,1.0,1.0,2016,Transit,1
1118.01,4.13812,2.44,4898.4,0.95,1.0,1.0,2016.0,Transit,0
357.01,0.9399664,6.6149456,6300.3,2.5465,1.0,1.0,2016.0,Transit,0
5542.01,75.1247037,13.8062,5392.9,1.27,1.0,1.0,2016.0,Transit,0
K2-295 b,4.024881,10.3,5552.0,0.73,1.0,1.0,2018,Transit,1
4428.01,1.8555745,14.8951809,5651.75,1.40959,1.0,1.0,2016.0,Transit,0
5473.01,7.5554044,16.0968,7872.0,2.04,1.0,1.0,2016.0,Transit,0
Kepler-968 b,3.69298042,2.44,4442.0,0.701769,1.0,3.0,2016,Transit,1
TOI-2567 b,5.9839451,10.70165915,5609.0,1.71761,1.0,1.0,2022,Transit,1
631.01,2.5950747,5.9382555,6852.0,2.24201,1.0,1.0,2016.0,Transit,0
2921.01,3.0044799,13.4546,6302.0,1.25,1.0,1.0,2016.0,Transit,0
6734.01,4.6068687,12.7334,5917.0,1.08,1.0,1.0,2016.0,Transit,0
6659.01,7.3120981,3.45268,5159.0,0.8,1.0,1.0,2016.0,Transit,0
2564.01,3.7257237,11.5792771,5698.0,1.1429501,1.0,1.0,2016.0,Transit,0
Kepler-248 c,16.23947096,4.14,5191.0,0.837,1.0,2.0,2014,Transit,1
HD 75302 b,4356.0,2.44,5552.0,0.95,1.0,1.0,2023,Radial Velocity,1
7504.02,4.4443069,2.485097,5216.0,0.841029,1.0,1.0,2016.0,Transit,0
4117.01,25.0930011,10.3058363,5775.0,1.33728,1.0,1.0,2016.0,Transit,0
2217.01,3.8300359,11.7278481,5916.0,1.3126301,1.0,1.0,2016.0,Transit,0
5472.01,2.2703829,12.7801,5845.0,1.1,1.0,1.0,2016.0,Transit,0
K2-99 b,18.24841,12.48,5552.0,2.71,1.0,2.0,2016,Transit,1
Kepler-1468 d,19.5906167,1.7,5973.0,0.976,1.0,3.0,2021,Transit,1
2009.01,1071.0898448,2.2407785,4755.33,0.701499,1.0,1.0,2016.0,Transit,0
Kepler-1964 b,2.440836404,14.68,4798.0,0.71,1.0,1.0,2021,Transit,1
4085.01,2.8285323,10.3779772,5257.0,1.02586,1.0,1.0,2016.0,Transit,0
HD 49674 b,4.94724,2.44,5628.43,1.043803,1.0,1.0,2002,Radial Velocity,1
K2-107 b,3.313944,14.4,5552.0,1.73,1.0,1.0,2017,Transit,1
K2-287 b,14.893291,9.494023,5695.0,1.07,1.0,1.0,2018,Transit,1
Kepler-1313 b,3.83308904,2.44,5357.56,0.798577,1.0,1.0,2016,Transit,1
HD 96063 b,362.5,2.44,5020.0,4.75,1.0,1.0,2011,Radial Velocity,1
4488.01,4.45417,13.8017218,5353.54,0.922087,1.0,1.0,2016.0,Transit,0
6490.01,7.842208,12.3266,6428.0,1.53,1.0,1.0,2016.0,Transit,0
5567.01,13.62636,10.048,5260.6,0.81,1.0,1.0,2016.0,Transit,0
HD 11505 b,32669.22247,2.44,5552.0,0.95,1.0,1.0,2022,Radial Velocity,1
1206.01,0.831542,1.881684,5824.0,1.1512,1.0,1.0,2016.0,Transit,0
HAT-P-14 b,4.62767,15.91678,6600.0,1.82,2.0,1.0,2010,Transit,1
TOI-5344 b,3.792622,10.60369574,3747.0,0.588,1.0,1.0,2023,Transit,1
Kepler-1725 b,16.71987303,2.52,6020.0,1.085,1.0,1.0,2021,Transit,1
1129.01,4.43651,19.9664,7101.9,2.32,1.0,1.0,2016.0,Transit,0
Kepler-207 b,1.611887177,1.641,5969.0,1.674,1.0,3.0,2014,Transit,1
1233.03,6.2036219,2.056748,5723.87,0.864173,1.0,1.0,2016.0,Transit,0
3582.01,4.4168832,14.9431,5847.0,1.42,1.0,1.0,2016.0,Transit,0
NGTS-2 b,4.5111234,18.5483,6540.6,1.71,1.0,1.0,2018,Transit,1
NN Ser d,2883.5,2.44,5552.0,0.95,2.0,2.0,2010,Eclipse Timing Variations,1
Kepler-107 e,14.74913518,3.07,5851.0,1.411,1.0,4.0,2014,Transit,1
Kepler-1546 b,19.5973988741,2.44,5724.0,0.875867,1.0,1.0,2016,Transit,1
6535.01,20.8359197,7.56184,6838.0,1.71,1.0,1.0,2016.0,Transit,0
4848.01,3.7235407,18.0478848,7492.0,1.54879,1.0,1.0,2016.0,Transit,0
3305.01,2.025289,12.3405,5297.4,0.86,1.0,1.0,2016.0,Transit,0
2064.01,8.8036803,8.9006,5701.0,0.94,1.0,1.0,2016.0,Transit,0
4105.01,5.7152049,10.4523,5845.0,2.25,1.0,1.0,2016.0,Transit,0
Kepler-1983 b,7.328519821,1.64300001,5135.0,0.874,1.0,1.0,2023,Transit,1
817.01,1.10223,7.4694027,8747.0,2.23767,1.0,1.0,2016.0,Transit,0
6949.01,3.2232502,11.4574,7164.1,1.44,1.0,1.0,2016.0,Transit,0
2240.01,3.06555,5.41363,5285.0,0.71,1.0,1.0,2016.0,Transit,0
5250.01,5.4463931,20.2415,6815.0,2.19,1.0,1.0,2016.0,Transit,0
7149.01,2.6520679,11.2606,3247.0,0.34,1.0,1.0,2016.0,Transit,0
TOI-6016 b,4.0236805,14.9702,5807.0,1.57,1.0,1.0,2024,Transit,1
KOI-2513.01,19.00537199,103.23,6347.0,1.036,1.0,1.0,2023,Transit,1
Kepler-359 c,57.6895695163,2.44,5683.0,0.923027,1.0,3.0,2014,Transit,1
1985.01,30.7864669,23.8125,6101.8,2.05,1.0,1.0,2016.0,Transit,0
WASP-47 b,4.159221,12.3,5950.0,1.1,1.0,4.0,2012,Transit,1
1693.01,1.766692,1.5574734,3474.0,0.46126,1.0,1.0,2016.0,Transit,0
K2-219 b,3.9009,1.47,5552.0,1.321,1.0,3.0,2018,Transit,1
2268.01,7.1566025,3.1263063,5910.35,1.13489,1.0,1.0,2016.0,Transit,0
2203.01,3.05631,20.0727443,6344.0,1.44638,1.0,1.0,2016.0,Transit,0
HR 858 c,5.97391244881,2.39177347,6308.31,1.2845,2.0,3.0,2019,Transit,1
Kepler-778 b,3.75574426,1.68,5102.0,0.77,1.0,1.0,2016,Transit,1
6010.01,0.5868508,6.12033,5842.0,1.48,1.0,1.0,2016.0,Transit,0
L 98-59 d,7.4507305,3.04528,3469.0,0.31,1.0,5.0,2019,Transit,1
Kepler-1385 b,2.888796,0.56,5739.0,0.85,1.0,1.0,2016,Transit,1
HD 13808 c,53.753,2.44,5035.0,0.781,1.0,2.0,2021,Radial Velocity,1
5922.01,5.2079858,16.7817,5204.1,1.79,1.0,1.0,2016.0,Transit,0
Kepler-1746 b,321.2125073,8.506,6202.0,1.514,1.0,1.0,2021,Transit,1
HIP 113103 c,14.2456603,3.68209,4760.0,0.76,1.0,2.0,2023,Transit,1
HD 107148 c,18.3267,2.44,5752.92,1.169193,2.0,2.0,2021,Radial Velocity,1
2764.01,2.276734,10.8605,6494.0,1.78,1.0,1.0,2016.0,Transit,0
HD 94890 c,2492.19,2.44,4867.0,10.71,1.0,2.0,2025,Radial Velocity,1
4993.01,3.1062522,12.6882,5369.0,2.13,1.0,1.0,2016.0,Transit,0
HAT-P-66 b,2.9720887,2.44,5552.0,0.95,1.0,1.0,2016,Transit,1
7011.01,19.394038,10.5887,5493.0,1.08,1.0,1.0,2016.0,Transit,0
KIC 9663113 b,572.383277,3.78,6065.0,1.006,1.0,2.0,2015,Transit,1
1833.01,3.6935997,17.0086591,6097.47,1.78076,1.0,1.0,2016.0,Transit,0
6220.01,19.6518502,8.79457,6359.0,1.56,1.0,1.0,2016.0,Transit,0
Kepler-405 b,10.61369479,2.34,5817.0,0.87,1.0,2.0,2014,Transit,1
Kepler-208 e,16.259458,1.48,6092.0,1.314,1.0,4.0,2014,Transit,1
6056.01,3.1420495,12.6079161,4996.0,0.877202,1.0,1.0,2016.0,Transit,0
3201.01,2.3631898,2.44,4883.2,0.95,1.0,1.0,2016.0,Transit,0
4605.01,3.1442556,4.69096,5691.0,1.0,1.0,1.0,2016.0,Transit,0
769.01,4.9816784,10.7801,5315.0,0.79,1.0,1.0,2016.0,Transit,0
HAT-P-11 c,3397.0,2.44,5552.0,0.95,1.0,2.0,2018,Radial Velocity,1
371.01,3.4813814,6.5778157,5389.0,0.910221,1.0,1.0,2016.0,Transit,0
6053.01,2.2118281,10.3424055,7690.0,2.12813,1.0,1.0,2016.0,Transit,0
1895.01,748.0739416,9.5710516,6762.0,1.37387,1.0,1.0,2016.0,Transit,0
6968.01,2.3475051,5.4152906,5924.0,1.20432,1.0,1.0,2016.0,Transit,0
K2-201 b,1.059806,1.47,5552.0,0.92,1.0,2.0,2018,Transit,1
